"STUDY (ASN)","PRIOR ASN","STATUS","DETERMINATION","ENTERED DATE","RECEIVED DATE","COMPLETION DATE","EXPIRATION DATE","LATITUDE","LONGITUDE","SURVEY_ACCURACY","MARKING LIGHTING TYPE","MARKING LIGHTING TYPE OTHER","STRUCTURE NAME","STRUCTURE CITY","STRUCTURE COUNTY NAME","STRUCTURE COUNTY ID","STRUCTURE STATE","NEAREST AIRPORT","DISTANCE FROM AIRPORT","DIRECTION FROM AIRPORT","ON AIRPORT","PROPOSAL DESCRIPTION","LOCATION DESCRIPTION","NOTICE OF","DURATION","DURATION DAYS","DURATION MONTHS","WORK SCHEDULE BEGINNING DATE","WORK SCHEDULE ENDING DATE","DATE BUILT","FCC NUMBER","STRUCTURE TYPE","AGL HEIGHT DET","AGL HEIGHT DNE","AGL HEIGHT PROPOSED","ELEVATION","AMSL HEIGHT DET","AMSL HEIGHT DNE","AMSL HEIGHT PROPOSED","REPRESENTATIVE NAME ","SPONSOR NAME ","SIGNATURE CONTROL NUMBER ","FREQUENCY_JSON "
"2025-ANE-8-NRA","","Determined - No Hazard","To Proponent","2025-01-06","2025-01-06","2025-01-17","2026-07-17","41.72745833","-71.43333334","4D","","","Soil Boring Rig","PROVIDENCE","Kent","3.0","RI","RHODE ISLAND TF GREEN INTL","0.0","","Y","This filing is intended to evaluate the equipment necessary for taking soil samples in support of structural design elements associated with the new Gate 20 and Passenger Boarding Bridge.  rnrnThis filing is for Boring #2rnrnRIAC Contract NO. 35351","","New Construction","Temporary","1.0","0.0","2025-01-13","2025-01-14","","","RIG$DRILLING","","","30.0","51.0","","","81.0","Gale Associates, inc","Rhode Island Airport Corperation","",""
"2025-ANE-8-OE","","Determined - No Hazard","No Hazard","2025-01-03","2025-01-03","2025-02-18","2026-08-18","42.91221944","-71.41799444","4D","Red lights and flags","","Delta Dr Left Side Crane","Londonderry","Rockingham","15.0","NH","MANCHESTER BOSTON RGNL","8883.0","147.6","","crane for construction","16 Delta DrrnLondonderry  NH 03053","New Construction","Temporary","0.0","6.0","2025-03-25","2025-03-25","","","CRANE$MOBILE","50.0","","100.0","301.0","351.0","","401.0","SL Chasse Steel","SL Chasse Steel","643213264-647668897",""
"2025-ANE-9-NRA","","Determined - No Hazard","To Proponent","2025-01-06","2025-01-06","2025-01-17","2026-07-17","41.72785833","-71.43313611","4D","","","Soil Boring Rig","PROVIDENCE","Kent","3.0","RI","RHODE ISLAND TF GREEN INTL","0.0","","Y","This filing is intended to evaluate the equipment necessary for taking soil samples in support of structural design elements associated with the new Gate 20 and Passenger Boarding Bridge.  rnrnThis filing is for Boring #3. rnrnRIAC Contract NO. 35351","","New Construction","Temporary","1.0","0.0","2025-01-13","2025-01-14","","","RIG$DRILLING","","","30.0","51.0","","","81.0","Gale Associates, inc","Rhode Island Airport Corperation","",""
"2025-ANE-10-NRA","","Determined - No Hazard","To Proponent","2025-01-08","2025-01-08","2025-03-20","2026-09-20","44.80865833","-68.83392778","4D","","","","BANGOR","Penobscot","19.0","ME","BANGOR INTL","0.0","","Y","This project is Year 2 - Phase 2 of the Runway 15-33 Rehabilitation Project. Construction equipment will have a maximum AGL of 25&apos;. Reference Year 1 CSPP Case 2024-ANE-468-NRA.","","New Construction","Temporary","0.0","6.0","2025-04-07","2025-10-10","","","CONSTRUCTION$VEHICLE","","","25.0","174.0","","","199.0","Jacobs Engineering Group","Bangor International Airport","",""
"2025-ANE-10-OE","","Determined - No Hazard","No Hazard","2025-01-03","2025-01-03","2025-02-11","2026-08-11","41.73021389","-71.43544722","4D","","","Post Road Apartments","Warwick","Kent","3.0","RI","RHODE ISLAND TF GREEN INTL","3563.0","323.7","","This is a residential development consisting of two apartment buildings with associated amenities  parking  and utilities.","The site is located on the east side of the intersection of Post Road and Elkland Road.","New Construction","Permanent","","","","","","","BUILDING","50.0","","50.0","55.0","105.0","","105.0","DiPrete Engineering","The Jan Companies","643220985-647056604",""
"2025-ANE-11-NRA","","Determined - No Hazard","To Proponent","2025-01-08","2025-01-08","2025-03-20","2026-09-20","44.81019444","-68.83363889","4D","","","","BANGOR","Penobscot","19.0","ME","BANGOR INTL","0.0","","Y","This project is Year 2 - Phase 2 of the Runway 15-33 Rehabilitation Project. Construction equipment will have a maximum AGL of 25'. Reference Year 1 CSPP Case 2024-ANE-468-NRA.","","New Construction","Temporary","0.0","6.0","2025-04-07","2025-10-10","","","CONSTRUCTION$VEHICLE","","","25.0","179.0","","","204.0","Jacobs Engineering Group","Bangor International Airport","",""
"2025-ANE-11-OE","2004-ANE-1217-OE","Determined - No Hazard","No Hazard","2025-01-03","2025-01-03","2025-01-31","","42.92791667","-72.25597222","1A","Dual-red and medium intensity","","NH-3 418 Chapman Rd","Keene","Cheshire","5.0","NH","DILLANT/HOPKINS","11470.0","20.2","","Updating tenant frequencies","418 Chapman Rd  Keene  NH","Alteration","Permanent","","","","","","1211740.0","TOWER","135.0","","135.0","1045.0","1180.0","","1180.0","Everest Special, LLC","SWIF-IOWA, LLC","643240575-645993854","{""frequencies"":[{""band"":{""value"":[806,824],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":1,""purpose"":""colo_void""},{""band"":{""value"":[824,849],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":2,""purpose"":""colo_void""},{""band"":{""value"":[851,866],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":3,""purpose"":""colo_void""},{""band"":{""value"":[869,894],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":4,""purpose"":""colo_void""},{""band"":{""value"":[896,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":5,""purpose"":""colo_void""},{""band"":{""value"":[901,902],""uom"":""MHz""},""erp"":{""value"":7,""uom"":""W""},""standard"":6,""purpose"":""colo_void""},{""band"":{""value"":[930,931],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":7,""purpose"":""colo_void""},{""band"":{""value"":[931,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":8,""purpose"":""colo_void""},{""band"":{""value"":[932,932.5],""uom"":""MHz""},""erp"":{""value"":17,""uom"":""dBW""},""standard"":9,""purpose"":""colo_void""},{""band"":{""value"":[935,940],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":10,""purpose"":""colo_void""},{""band"":{""value"":[940,941],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":11,""purpose"":""colo_void""},{""band"":{""value"":[1850,1910],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":12,""purpose"":""colo_void""},{""band"":{""value"":[1930,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":13,""purpose"":""colo_void""},{""band"":{""value"":[2305,2310],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":14,""purpose"":""colo_void""},{""band"":{""value"":[2345,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":15,""purpose"":""colo_void""},{""band"":{""value"":[698,806],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":16,""purpose"":""colo_void""},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":76,""purpose"":""colo_void""},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":77,""purpose"":""colo_void""},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":78,""purpose"":""colo_void""},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":79,""purpose"":""colo_void""},{""band"":{""value"":[806,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":80,""purpose"":""colo_void""},{""band"":{""value"":[929,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":81,""purpose"":""colo_void""},{""band"":{""value"":[1670,1675],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":82,""purpose"":""colo_void""},{""band"":{""value"":[1710,1755],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":83,""purpose"":""colo_void""},{""band"":{""value"":[1850,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":84,""purpose"":""colo_void""},{""band"":{""value"":[1990,2025],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":85,""purpose"":""colo_void""},{""band"":{""value"":[2110,2200],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":86,""purpose"":""colo_void""},{""band"":{""value"":[2305,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":87,""purpose"":""colo_void""},{""band"":{""value"":[2496,2690],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":88,""purpose"":""colo_void""},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":89,""purpose"":""colo_void""},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":90,""purpose"":""colo_void""},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":91,""purpose"":""colo_void""},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":92,""purpose"":""colo_void""},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":93,""purpose"":""data_entry""},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":94,""purpose"":""data_entry""}]}"
"2025-ANE-12-NRA","","Determined - No Hazard","To Proponent","2025-01-08","2025-01-08","2025-03-20","2026-09-20","44.80083056","-68.822675","4D","","","","BANGOR","Penobscot","19.0","ME","BANGOR INTL","0.0","","Y","This project is Year 2 - Phase 2 of the Runway 15-33 Rehabilitation Project. Construction equipment will have a maximum AGL of 25'. Reference Year 1 CSPP Case 2024-ANE-468-NRA.","","New Construction","Temporary","0.0","6.0","2025-04-07","2025-10-10","","","CONSTRUCTION$VEHICLE","","","25.0","159.0","","","184.0","Jacobs Engineering Group","Bangor International Airport","",""
"2025-ANE-13-NRA","","Determined - No Hazard","To Proponent","2025-01-08","2025-01-08","2025-03-20","2026-09-20","44.797375","-68.81857222","4D","","","","BANGOR","Penobscot","19.0","ME","BANGOR INTL","0.0","","Y","This project is Year 2 - Phase 2 of the Runway 15-33 Rehabilitation Project. Construction equipment will have a maximum AGL of 25'. Reference Year 1 CSPP Case 2024-ANE-468-NRA.","","New Construction","Temporary","0.0","6.0","2025-04-07","2025-10-10","","","CONSTRUCTION$VEHICLE","","","25.0","151.0","","","176.0","Jacobs Engineering Group","Bangor International Airport","",""
"2025-ANE-13-OE","","Determined - No Hazard","No Hazard","2025-01-06","2025-01-06","2025-01-29","2026-07-29","42.76823611","-71.50902778","4D","","","12 Woodland Dr. Nashua  NH","Nashua","Hillsborough","11.0","NH","BOIRE FLD","5343.0","165.2","","Set up a mobile crane to assist with installing a new swimming pool for a customer","4 710' NNW for Towerrn12 Woodland Dr. Nashua  NH","New Construction","Temporary","1.0","0.0","2025-03-01","2025-03-02","","","CRANE$MOBILE","70.0","","70.0","192.0","262.0","","262.0","MOORES CRANE RENTAL","MOORES CRANE RENTAL","643330352-645605350",""
"2025-ANE-14-NRA","","Determined - No Hazard","To Proponent","2025-01-08","2025-01-08","2025-03-20","2026-09-20","44.79913056","-68.81694444","4D","","","","BANGOR","Penobscot","19.0","ME","BANGOR INTL","0.0","","Y","This project is Year 2 - Phase 2 of the Runway 15-33 Rehabilitation Project. Construction equipment will have a maximum AGL of 25'. Reference Year 1 CSPP Case 2024-ANE-468-NRA.","","New Construction","Temporary","0.0","6.0","2025-04-07","2025-10-10","","","CONSTRUCTION$VEHICLE","","","25.0","152.0","","","177.0","Jacobs Engineering Group","Bangor International Airport","",""
"2025-ANE-14-OE","","Determined - No Hazard","No Hazard","2025-01-06","2025-01-06","2025-01-29","2026-07-29","42.08911667","-71.26188056","4D","Red lights and flags","","Liebherr LR 1100","Foxborough","Norfolk","21.0","MA","MANSFIELD MUNI","36533.0","331.7","","This proposal is for a Liebherr LR 1100 Crawler Crane to erect steel and equipment for the Gillette Patriot's training Center Construction Project.","Project site is located at the South Eastern portion of the Gillette Stadium Property. Adjacent to the existing football practice fields  within the existing parking lot.","New Construction","Temporary","0.0","6.0","2025-02-10","2025-08-11","","","CRANE$MOBILE","206.0","","206.0","257.0","463.0","","463.0","Suffolk Construction Co. Inc.","Suffolk Construction Co Inc","643343294-645605582",""
"2025-ANE-15-NRA","","Determined - No Hazard","To Proponent","2025-01-08","2025-01-08","2025-03-20","2026-09-20","44.80223889","-68.82143889","4D","","","","BANGOR","Penobscot","19.0","ME","BANGOR INTL","0.0","","Y","This project is Year 2 - Phase 2 of the Runway 15-33 Rehabilitation Project. Construction equipment will have a maximum AGL of 25'. Reference Year 1 CSPP Case 2024-ANE-468-NRA.","","New Construction","Temporary","0.0","6.0","2025-04-07","2025-10-10","","","CONSTRUCTION$VEHICLE","","","25.0","152.0","","","177.0","Jacobs Engineering Group","Bangor International Airport","",""
"2025-ANE-15-OE","","Determined - No Hazard","No Hazard","2025-01-07","2025-01-07","2025-01-15","2026-07-15","42.88144722","-72.27765556","4D","","","T198-103","Swanzey","Cheshire","5.0","NH","","6444.0","196.6","","Replacement of existing transmission line structure","Wooded Transmission Line Right-Of-Way","New Construction","Permanent","","","","","","","POLE$UTILITY","70.0","","70.0","488.0","558.0","","558.0","RLC Engineering","Eversource Energy NH","643412699-644283840",""
"2025-ANE-16-NRA","","Determined - No Hazard","To Proponent","2025-01-08","2025-01-08","2025-03-20","2026-09-20","44.80282778","-68.82063333","4D","","","","BANGOR","Penobscot","19.0","ME","BANGOR INTL","0.0","","Y","This project is Year 2 - Phase 2 of the Runway 15-33 Rehabilitation Project. Construction equipment will have a maximum AGL of 25'. Reference Year 1 CSPP Case 2024-ANE-468-NRA.","","New Construction","Temporary","0.0","6.0","2025-04-07","2025-10-10","","","CONSTRUCTION$VEHICLE","","","25.0","152.0","","","177.0","Jacobs Engineering Group","Bangor International Airport","",""
"2025-ANE-16-OE","","Determined - No Hazard","No Hazard","2025-01-07","2025-01-07","2025-01-15","2026-07-15","42.88436111","-72.27736944","4D","","","T198 106","Swanzey","Cheshire","5.0","NH","","5409.0","199.1","","Replacement of existing transmission line structure","Wood transmission line right-of-way","New Construction","Permanent","","","","","","","POLE$UTILITY","90.0","","90.0","463.0","553.0","","553.0","RLC Engineering","Eversource Energy NH","643412908-644283841",""
"2025-ANE-17-NRA","","Determined - No Hazard","To Proponent","2025-01-08","2025-01-08","2025-03-20","2026-09-20","44.80683611","-68.826425","4D","","","","BANGOR","Penobscot","19.0","ME","BANGOR INTL","0.0","","Y","This project is Year 2 - Phase 2 of the Runway 15-33 Rehabilitation Project. Construction equipment will have a maximum AGL of 25'. Reference Year 1 CSPP Case 2024-ANE-468-NRA.","","New Construction","Temporary","0.0","6.0","2025-04-07","2025-10-10","","","CONSTRUCTION$VEHICLE","","","25.0","164.0","","","189.0","Jacobs Engineering Group","Bangor International Airport","",""
"2025-ANE-18-NRA","","Determined - No Hazard","To Proponent","2025-01-08","2025-01-08","2025-03-20","2026-09-20","44.80624444","-68.82722778","4D","","","","BANGOR","Penobscot","19.0","ME","BANGOR INTL","0.0","","Y","This project is Year 2 - Phase 2 of the Runway 15-33 Rehabilitation Project. Construction equipment will have a maximum AGL of 25'. Reference Year 1 CSPP Case 2024-ANE-468-NRA.","","New Construction","Temporary","0.0","6.0","2025-04-07","2025-10-10","","","CONSTRUCTION$VEHICLE","","","25.0","164.0","","","189.0","Jacobs Engineering Group","Bangor International Airport","",""
"2025-ANE-19-NRA","","Determined - No Hazard","To Proponent","2025-01-08","2025-01-08","2025-03-20","2026-09-20","44.809275","-68.83160556","4D","","","","BANGOR","Penobscot","19.0","ME","BANGOR INTL","0.0","","Y","This project is Year 2 - Phase 2 of the Runway 15-33 Rehabilitation Project. Construction equipment will have a maximum AGL of 25'. Reference Year 1 CSPP Case 2024-ANE-468-NRA.","","New Construction","Temporary","0.0","6.0","2025-04-07","2025-10-10","","","CONSTRUCTION$VEHICLE","","","25.0","174.0","","","199.0","Jacobs Engineering Group","Bangor International Airport","",""
"2025-ANE-20-NRA","","Determined - No Hazard","To Proponent","2025-01-08","2025-01-08","2025-03-20","2026-09-20","44.80986389","-68.8308","4D","","","","BANGOR","Penobscot","19.0","ME","BANGOR INTL","0.0","","Y","This project is Year 2 - Phase 2 of the Runway 15-33 Rehabilitation Project. Construction equipment will have a maximum AGL of 25'. Reference Year 1 CSPP Case 2024-ANE-468-NRA.","","New Construction","Temporary","0.0","6.0","2025-04-07","2025-10-10","","","CONSTRUCTION$VEHICLE","","","25.0","174.0","","","199.0","Jacobs Engineering Group","Bangor International Airport","",""
"2025-ANE-20-OE","","Determined - No Hazard","No Hazard","2025-01-07","2025-01-07","2025-02-27","2026-08-27","43.812325","-69.75880833","1A","","","NDC-04 Higgins Hill","Georgetown","Sagadahoc","23.0","ME","WISCASSET","55700.0","192.7","","Proposed site is a 195 ft AGL SSL tower  including all top-mounted appurtenances.","Five Islands Road","New Construction","Permanent","","","2025-02-01","2026-01-30","2025-12-18","1330047.0","TOWER$ANTENNA","195.0","","195.0","175.0","370.0","","370.0","Wireless Applications Corporation","Sagadahoc County","643441018-648798234","{""frequencies"":[{""band"":{""value"":[806,824],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":1,""purpose"":""colo_void""},{""band"":{""value"":[824,849],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":2,""purpose"":""colo_void""},{""band"":{""value"":[851,866],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":3,""purpose"":""colo_void""},{""band"":{""value"":[869,894],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":4,""purpose"":""colo_void""},{""band"":{""value"":[896,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":5,""purpose"":""colo_void""},{""band"":{""value"":[901,902],""uom"":""MHz""},""erp"":{""value"":7,""uom"":""W""},""standard"":6,""purpose"":""colo_void""},{""band"":{""value"":[930,931],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":7,""purpose"":""colo_void""},{""band"":{""value"":[931,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":8,""purpose"":""colo_void""},{""band"":{""value"":[932,932.5],""uom"":""MHz""},""erp"":{""value"":17,""uom"":""dBW""},""standard"":9,""purpose"":""colo_void""},{""band"":{""value"":[935,940],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":10,""purpose"":""colo_void""},{""band"":{""value"":[940,941],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":11,""purpose"":""colo_void""},{""band"":{""value"":[1850,1910],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":12,""purpose"":""colo_void""},{""band"":{""value"":[1930,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":13,""purpose"":""colo_void""},{""band"":{""value"":[2305,2310],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":14,""purpose"":""colo_void""},{""band"":{""value"":[2345,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":15,""purpose"":""colo_void""},{""band"":{""value"":[698,806],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":16,""purpose"":""colo_void""},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":76,""purpose"":""colo_void""},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":77,""purpose"":""colo_void""},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":78,""purpose"":""colo_void""},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":79,""purpose"":""colo_void""},{""band"":{""value"":[806,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":80,""purpose"":""colo_void""},{""band"":{""value"":[929,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":81,""purpose"":""colo_void""},{""band"":{""value"":[1670,1675],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":82,""purpose"":""colo_void""},{""band"":{""value"":[1710,1755],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":83,""purpose"":""colo_void""},{""band"":{""value"":[1850,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":84,""purpose"":""colo_void""},{""band"":{""value"":[1990,2025],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":85,""purpose"":""colo_void""},{""band"":{""value"":[2110,2200],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":86,""purpose"":""colo_void""},{""band"":{""value"":[2305,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":87,""purpose"":""colo_void""},{""band"":{""value"":[2496,2690],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":88,""purpose"":""colo_void""},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":89,""purpose"":""colo_void""},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":90,""purpose"":""colo_void""},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":91,""purpose"":""colo_void""},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":92,""purpose"":""colo_void""},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":93,""purpose"":""data_entry""},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":94,""purpose"":""data_entry""},{""band"":{""value"":[3700,3980],""uom"":""MHz""},""erp"":{""value"":3280,""uom"":""W""},""standard"":false},{""band"":{""value"":[3700,3980],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":false}]}"
